scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,value_space,n_clusters
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,25,is_file,6,1355.3333333333333,128.9582718651212,1226.3750614682122,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,25,has_sha256,7,1355.1666666666667,128.95742887249736,1226.2092377941694,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,25,has_macb_accessed,8,1043.6666666666667,124.7567966280295,918.9098700386372,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,25,is_accessed,9,976.0,94.25542676501581,881.7445732349842,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,25,mask_WinEVTX,10,750.8333333333334,20.164383561643834,730.6689497716895,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,26,is_from_users_dir,1,1838.0,17.95237091675448,1820.0476290832455,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,26,mask_NTFS_file_stat,2,1911.0,185.0118018967334,1725.9881981032665,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,26,is_standard_info,3,1410.0,138.01243414120125,1271.9875658587987,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,26,is_in_appdata,4,1260.0,13.373445732349841,1246.6265542676501,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,26,is_ntfs,5,1341.0,153.55405690200212,1187.4459430979978,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,26,mask_File_stat,6,1341.0,153.55532139093782,1187.444678609062,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,26,is_file_entry,7,1245.0,128.95700737618546,1116.0429926238146,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,26,has_sha256,8,1245.0,128.95742887249736,1116.0425711275027,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,26,is_file,9,1245.0,128.9582718651212,1116.041728134879,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,27,26,has_macb_accessed,10,834.0,124.7567966280295,709.2432033719705,raw_mean,27
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,0,is_from_users_dir,1,1412.625,17.95237091675448,1394.6726290832455,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,0,mask_NTFS_file_stat,2,1513.375,185.0118018967334,1328.3631981032665,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,0,is_in_appdata,3,889.1875,13.373445732349841,875.8140542676501,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,0,is_ntfs,4,1009.0625,153.55405690200212,855.5084430979979,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,0,mask_File_stat,5,1009.0625,153.55532139093782,855.5071786090622,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,0,is_file_entry,6,971.125,128.95700737618546,842.1679926238146,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,0,has_sha256,7,971.125,128.95742887249736,842.1675711275027,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,0,is_file,8,971.125,128.9582718651212,842.1667281348788,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,0,is_standard_info,9,971.875,138.01243414120125,833.8625658587987,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,0,has_macb_accessed,10,920.375,124.7567966280295,795.6182033719705,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,1,mask_NTFS_file_stat,1,20.9079754601227,185.0118018967334,-164.1038264366107,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,1,mask_File_stat,2,13.923312883435583,153.55532139093782,-139.63200850750223,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,1,is_ntfs,3,13.923312883435583,153.55405690200212,-139.63074401856653,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,1,is_standard_info,4,12.963190184049079,138.01243414120125,-125.04924395715217,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,1,is_file,5,13.374233128834355,128.9582718651212,-115.58403873628683,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,1,has_sha256,6,13.374233128834355,128.95742887249736,-115.583195743663,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,1,is_file_entry,7,13.374233128834355,128.95700737618546,-115.5827742473511,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,1,has_macb_accessed,8,13.153374233128835,124.7567966280295,-111.60342239490068,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,1,is_accessed,9,6.711656441717792,94.25542676501581,-87.54377032329802,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,1,has_macb_modified,10,14.180981595092025,68.12202318229716,-53.941041587205135,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,2,mask_NTFS_file_stat,1,866.0,185.0118018967334,680.9881981032665,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,2,is_from_users_dir,2,618.5,17.95237091675448,600.5476290832455,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,2,has_macb_modified,3,577.5,68.12202318229716,509.37797681770286,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,2,has_macb_accessed,4,569.5,124.7567966280295,444.7432033719705,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,2,is_filename_attr,5,445.5,46.99936775553214,398.50063224446785,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,2,mask_Registry_Key,6,339.0,10.684510010537409,328.3154899894626,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,2,IsUserHive,7,295.5,0.9412012644889357,294.55879873551106,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,2,is_in_appdata,8,304.0,13.373445732349841,290.62655426765014,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,2,is_standard_info,9,420.5,138.01243414120125,282.48756585879875,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,2,is_ntfs,10,416.0,153.55405690200212,262.4459430979979,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,3,mask_NTFS_file_stat,1,23125.263157894737,185.0118018967334,22940.251355998003,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,3,is_ntfs,2,19146.157894736843,153.55405690200212,18992.603837834842,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,3,mask_File_stat,3,19146.157894736843,153.55532139093782,18992.602573345906,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,3,has_macb_accessed,4,18490.21052631579,124.7567966280295,18365.45372968776,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,3,is_file_entry,5,16279.157894736842,128.95700737618546,16150.200887360656,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,3,has_sha256,6,16279.157894736842,128.95742887249736,16150.200465864344,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,3,is_file,7,16279.157894736842,128.9582718651212,16150.19962287172,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,3,is_standard_info,8,15792.78947368421,138.01243414120125,15654.777039543009,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,3,is_accessed,9,14515.578947368422,94.25542676501581,14421.323520603406,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,3,has_macb_modified,10,7593.736842105263,68.12202318229716,7525.614818922966,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,4,mask_Registry_Key,1,3418.3333333333335,10.684510010537409,3407.648823322796,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,4,mask_NTFS_file_stat,2,2443.6666666666665,185.0118018967334,2258.6548647699333,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,4,has_macb_modified,3,1876.3333333333333,68.12202318229716,1808.211310151036,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,4,has_macb_accessed,4,1735.0,124.7567966280295,1610.2432033719706,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,4,is_filename_attr,5,1203.0,46.99936775553214,1156.0006322444679,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,4,is_standard_info,6,1240.6666666666667,138.01243414120125,1102.6542325254654,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,4,is_ntfs,7,1241.6666666666667,153.55405690200212,1088.1126097646647,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,4,mask_File_stat,8,1241.6666666666667,153.55532139093782,1088.111345275729,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,4,is_file_entry,9,1081.0,128.95700737618546,952.0429926238146,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,4,has_sha256,10,1081.0,128.95742887249736,952.0425711275027,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,5,mask_NTFS_file_stat,1,1193.6666666666667,185.0118018967334,1008.6548647699333,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,5,mask_WinEVTX,2,896.3333333333334,20.164383561643834,876.1689497716895,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,5,has_macb_accessed,3,903.6666666666666,124.7567966280295,778.9098700386371,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,5,is_standard_info,4,812.3333333333334,138.01243414120125,674.3208991921322,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,5,is_ntfs,5,694.3333333333334,153.55405690200212,540.7792764313313,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,5,mask_File_stat,6,694.3333333333334,153.55532139093782,540.7780119423956,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,5,mask_Registry_Key,7,505.0,10.684510010537409,494.3154899894626,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,5,has_macb_modified,8,533.0,68.12202318229716,464.87797681770286,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,5,is_file_entry,9,560.3333333333334,128.95700737618546,431.3763259571479,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,5,has_sha256,10,560.3333333333334,128.95742887249736,431.375904460836,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,6,is_file_entry,1,255.0,128.95700737618546,126.04299262381454,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,6,has_sha256,2,255.0,128.95742887249736,126.04257112750264,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,6,is_file,3,255.0,128.9582718651212,126.04172813487881,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,6,is_ntfs,4,260.5,153.55405690200212,106.94594309799788,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,6,mask_File_stat,5,260.5,153.55532139093782,106.94467860906218,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,6,has_macb_accessed,6,31.25,124.7567966280295,-93.5067966280295,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,6,is_accessed,7,20.5,94.25542676501581,-73.75542676501581,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,6,mask_Registry_Key,8,69.5,10.684510010537409,58.81548998946259,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,6,is_executable,9,62.0,13.689567966280295,48.31043203371971,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,6,IsDynamicLibrary,10,58.5,11.30326659641728,47.19673340358272,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,7,mask_NTFS_file_stat,1,17.0,185.0118018967334,-168.0118018967334,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,7,mask_File_stat,2,17.666666666666668,153.55532139093782,-135.88865472427116,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,7,is_ntfs,3,17.666666666666668,153.55405690200212,-135.88739023533546,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,7,is_standard_info,4,12.333333333333334,138.01243414120125,-125.67910080786793,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,7,has_macb_accessed,5,9.833333333333334,124.7567966280295,-114.92346329469618,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,7,is_file,6,16.0,128.9582718651212,-112.95827186512119,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,7,has_sha256,7,16.0,128.95742887249736,-112.95742887249736,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,7,is_file_entry,8,16.0,128.95700737618546,-112.95700737618546,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,7,is_accessed,9,12.0,94.25542676501581,-82.25542676501581,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,7,has_macb_modified,10,5.333333333333333,68.12202318229716,-62.78868984896382,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,8,mask_NTFS_file_stat,1,1186.7857142857142,185.0118018967334,1001.7739123889808,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,8,is_ntfs,2,1023.4642857142857,153.55405690200212,869.9102288122835,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,8,mask_File_stat,3,1023.4642857142857,153.55532139093782,869.9089643233478,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,8,mask_WinEVTX,4,802.5357142857143,20.164383561643834,782.3713307240705,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,8,has_macb_accessed,5,892.9285714285714,124.7567966280295,768.1717748005419,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,8,is_file_entry,6,887.3928571428571,128.95700737618546,758.4358497666717,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,8,is_file,7,887.3928571428571,128.9582718651212,758.4345852777359,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,8,has_sha256,8,887.3571428571429,128.95742887249736,758.3997139846456,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,8,is_standard_info,9,869.25,138.01243414120125,731.2375658587987,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,8,is_accessed,10,741.7142857142857,94.25542676501581,647.4588589492698,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,9,mask_WinEVTX,1,551.0,20.164383561643834,530.8356164383562,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,9,is_from_users_dir,2,325.2,17.95237091675448,307.2476290832455,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,9,mask_NTFS_file_stat,3,433.6,185.0118018967334,248.58819810326662,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,9,is_in_appdata,4,213.0,13.373445732349841,199.62655426765016,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,9,has_macb_accessed,5,288.6,124.7567966280295,163.8432033719705,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,9,has_macb_modified,6,229.4,68.12202318229716,161.27797681770284,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,9,is_standard_info,7,283.4,138.01243414120125,145.38756585879872,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,9,is_ntfs,8,283.4,153.55405690200212,129.84594309799786,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,9,mask_File_stat,9,283.4,153.55532139093782,129.84467860906216,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,9,is_file_entry,10,258.0,128.95700737618546,129.04299262381454,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,10,mask_NTFS_file_stat,1,0.12199934232160474,185.0118018967334,-184.8898025544118,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,10,mask_File_stat,2,0.07102926668858928,153.55532139093782,-153.48429212424924,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,10,is_ntfs,3,0.07102926668858928,153.55405690200212,-153.48302763531353,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,10,is_standard_info,4,0.07102926668858928,138.01243414120125,-137.94140487451267,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,10,is_file,5,0.07037158829332456,128.9582718651212,-128.88790027682788,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,10,has_sha256,6,0.07037158829332456,128.95742887249736,-128.88705728420405,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,10,is_file_entry,7,0.07037158829332456,128.95700737618546,-128.88663578789215,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,10,has_macb_accessed,8,0.08780006576783952,124.7567966280295,-124.66899656226167,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,10,is_accessed,9,0.03978954291351529,94.25542676501581,-94.2156372221023,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,10,has_macb_modified,10,0.0927326537323249,68.12202318229716,-68.02929052856483,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,11,is_from_users_dir,1,365.75,17.95237091675448,347.7976290832455,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,11,is_accessed,2,394.5,94.25542676501581,300.24457323498416,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,11,is_file_entry,3,427.0,128.95700737618546,298.04299262381454,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,11,has_sha256,4,427.0,128.95742887249736,298.04257112750264,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,11,is_file,5,427.0,128.9582718651212,298.0417281348788,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,11,is_in_appdata,6,311.0,13.373445732349841,297.62655426765014,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,11,is_ntfs,7,442.5,153.55405690200212,288.9459430979979,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,11,mask_File_stat,8,442.5,153.55532139093782,288.9446786090622,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,11,has_macb_accessed,9,405.25,124.7567966280295,280.4932033719705,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,11,mask_NTFS_file_stat,10,458.75,185.0118018967334,273.7381981032666,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,12,mask_NTFS_file_stat,1,5015.166666666667,185.0118018967334,4830.154864769934,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,12,is_standard_info,2,3732.5,138.01243414120125,3594.487565858799,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,12,has_macb_accessed,3,3575.6666666666665,124.7567966280295,3450.909870038637,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,12,has_macb_modified,4,3149.3333333333335,68.12202318229716,3081.2113101510363,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,12,is_ntfs,5,2469.3333333333335,153.55405690200212,2315.7792764313313,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,12,mask_File_stat,6,2469.3333333333335,153.55532139093782,2315.7780119423956,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,12,is_file_entry,7,2191.3333333333335,128.95700737618546,2062.376325957148,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,12,has_sha256,8,2191.3333333333335,128.95742887249736,2062.375904460836,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,12,is_file,9,2191.3333333333335,128.9582718651212,2062.375061468212,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,12,mask_Registry_Key,10,1783.0,10.684510010537409,1772.3154899894625,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,13,mask_NTFS_file_stat,1,5089.0,185.0118018967334,4903.988198103267,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,13,is_ntfs,2,4764.5,153.55405690200212,4610.945943097998,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,13,mask_File_stat,3,4764.5,153.55532139093782,4610.944678609062,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,13,is_file_entry,4,4252.5,128.95700737618546,4123.542992623815,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,13,has_sha256,5,4252.5,128.95742887249736,4123.542571127503,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,13,is_file,6,4252.5,128.9582718651212,4123.541728134879,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,13,is_standard_info,7,3905.5,138.01243414120125,3767.487565858799,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,13,mask_WinEVTX,8,3430.5,20.164383561643834,3410.3356164383563,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,13,is_accessed,9,2654.0,94.25542676501581,2559.7445732349843,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,13,has_macb_accessed,10,2436.5,124.7567966280295,2311.7432033719706,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,14,mask_NTFS_file_stat,1,0.1607565011820331,185.0118018967334,-184.85104539555138,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,14,mask_File_stat,2,0.08747044917257683,153.55532139093782,-153.46785094176525,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,14,is_ntfs,3,0.08747044917257683,153.55405690200212,-153.46658645282955,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,14,is_standard_info,4,0.08274231678486997,138.01243414120125,-137.92969182441638,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,14,is_file,5,0.08037825059101655,128.9582718651212,-128.87789361453017,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,14,has_sha256,6,0.08037825059101655,128.95742887249736,-128.87705062190633,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,14,is_file_entry,7,0.08037825059101655,128.95700737618546,-128.87662912559443,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,14,has_macb_accessed,8,0.10401891252955082,124.7567966280295,-124.65277771549995,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,14,is_accessed,9,0.030732860520094562,94.25542676501581,-94.22469390449572,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,14,has_macb_modified,10,0.09929078014184398,68.12202318229716,-68.02273240215531,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,15,mask_NTFS_file_stat,1,1109.0,185.0118018967334,923.9881981032665,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,15,is_from_users_dir,2,848.0,17.95237091675448,830.0476290832455,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,15,is_ntfs,3,919.0,153.55405690200212,765.4459430979979,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,15,mask_File_stat,4,919.0,153.55532139093782,765.4446786090622,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,15,is_standard_info,5,865.0,138.01243414120125,726.9875658587987,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,15,is_file_entry,6,820.0,128.95700737618546,691.0429926238146,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,15,has_sha256,7,820.0,128.95742887249736,691.0425711275027,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,15,is_file,8,820.0,128.9582718651212,691.0417281348788,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,15,is_in_appdata,9,674.0,13.373445732349841,660.6265542676501,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,15,mask_Registry_Key,10,552.0,10.684510010537409,541.3154899894625,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,16,mask_NTFS_file_stat,1,19.0,185.0118018967334,-166.0118018967334,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,16,mask_File_stat,2,14.0,153.55532139093782,-139.55532139093782,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,16,is_ntfs,3,14.0,153.55405690200212,-139.55405690200212,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,16,is_standard_info,4,15.0,138.01243414120125,-123.01243414120125,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,16,is_file,5,12.0,128.9582718651212,-116.95827186512119,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,16,has_sha256,6,12.0,128.95742887249736,-116.95742887249736,raw_mean,28
per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,28,16,is_file_entry,7,12.0,128.95700737618546,-116.95700737618546,raw_mean,28
